instrument_id,da_bsapr_indicator,common_da_specific,replicable_to,ref_period
DE_A20_LOAN_00979,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00980,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00981,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00982,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00983,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00984,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00985,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00986,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00987,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00988,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00989,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00990,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00991,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00992,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00993,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00994,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00995,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00996,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00997,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00998,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00999,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
